Tweet ID,Full Text,Preprocessed Text
1.62E+18,@HPIndia @HPIndia_MD @Vikas20011973 special request to MD HP India @HPIndia_MD to kindly look into the case of this harassment to restore our trust in products of #HP,hpindia hpindiamd vikas20011973 special request md hp india hpindiamd kindly look case harassment restore trust products hp
1.65E+18,"@HP @HPIndia @HPSupport 
It is really unfortunate and frustrating to deal with HP support, buying a HP laptop was my fault, you support does mental harassment to your customers. 
No one should by your products as they won’t get any service",hp hpindia hpsupport really unfortunate frustrating deal hp support buying hp laptop fault support does mental harassment customers products won’t service
1.62E+18,"Case Number 5097880432.
Thanks to ""HP Team"" for mentally harassing &amp; false promises. The way u have responded, trust me i'm not going to buy again any hp product &amp; will suggest my friends,family members &amp; upcoming future generation to avoid hp products. @HP @HPSupport @HPIndia https://t.co/KqZPlL8FBI",case number 5097880432 thanks hp team mentally harassing amp false promises way u responded trust im going buy hp product amp suggest friendsfamily members amp upcoming future generation avoid hp products hp hpsupport hpindia
1.61E+18,"5 Reasons Not to buy @HP @HPIndia products 2023 - 

1. Poor Hardware Quality 
2. Poor @HPSupport
3. Poor after sales in warranty Service
4. Poor Customer Care Relation
5. Scamming Customers 

#MondayMorning #Mondayblues #BeYourBestYou #scammers #laptop #NewYear",5 reasons buy hp hpindia products 2023 1 poor hardware quality 2 poor hpsupport 3 poor sales warranty service 4 poor customer care relation 5 scamming customers mondaymorning mondayblues beyourbestyou scammers laptop newyear
1.64E+18,"Dear @EnriqueJLores  @HP
Don't pressurize your team @HPIndia to maximize the sell,
They are not capable to deliver the services for it.
The incompetent  management team is leading @HPIndia and they need proper long leave. Kindly approve their leave and stop selling ths products",dear enriquejlores hp dont pressurize team hpindia maximize sell capable deliver services incompetent management team leading hpindia need proper long leave kindly approve leave stop selling ths products
1.61E+18,"You need to reengineer the process @HPIndia @HPIndia_MD @kempatel my issue is Bluetooth Driver is missing for last one month, I have multiple HP Devices installed in my office, Henceforth not buying any products from #HP",need reengineer process hpindia hpindiamd kempatel issue bluetooth driver missing month multiple hp devices installed office henceforth buying products hp
1.63E+18,"Worst support experience with @HP
So far no fix or replacement from @HPIndia.  I do not recommend HP products based on HP technical support experience. @HPIndia_MD",worst support experience hp far fix replacement hpindia recommend hp products based hp technical support experience hpindiamd
1.61E+18,@HPIndia Hope @HP @HPIndia @HPSupport had great Christmas &amp; New Year. Hope your this year new year should include not to fool customers in the name of escalation because they have nightmares &amp; *Sad Year* because of your so called quality products ,hpindia hope hp hpindia hpsupport great christmas amp new year hope year new year include fool customers escalation nightmares amp sad year called quality products
1.65E+18,"@HPIndia  very very worst warranty service providing by HP India now a days. Hearafter, I personally not recommend any HP products to my friends and customers.",hpindia worst warranty service providing hp india days hearafter personally recommend hp products friends customers
1.63E+18,"I bought the @HP ENVY Laptop OLED Touch 16-h0028TX in mid-Jan 2023
So far it crashes after a tech expert came on Feb 28th and replaced the motherboard. The system diagnostics test has been run more than 7-10 times for the HP support team. #hp  #worstexperiance @HPIndia @HPSupport",bought hp envy laptop oled touch 16h0028tx midjan 2023 far crashes tech expert came feb 28th replaced motherboard diagnostics test run 710 times hp support team hp worstexperiance hpindia hpsupport
1.65E+18,"@astitvam He don’t allow Apple Microsoft Hp products in India , only Karnataka brands are allowed to sell in Karnataka by that GDP will fall",astitvam don’t allow apple microsoft hp products india karnataka brands allowed sell karnataka gdp fall
1.64E+18,"@HPIndia @HP @HPSupport @HPIndia_MD @EnriqueJLores Any new fake procedures? As I said the entire internal system of HP crashed. Need to be improved and restarted. Nothing is systematic. You may hold selling products and upgrade your system. 

@jagograhakj",hpindia hp hpsupport hpindiamd enriquejlores new fake procedures said entire internal hp crashed need improved restarted systematic hold selling products upgrade jagograhakj
1.65E+18,"@HPIndia I don't Know but Services are going really Terrific and does a new Purchased Gaming laptops get blank screen, is these the Hp products are nowadays https://t.co/ebf8JXuitu",hpindia dont know services going really terrific does new purchased gaming laptops blank screen hp products nowadays
1.65E+18,"@SanDisk @Sony @HPIndia 
@tnpoliceoffl @mkstalin

There may be copy products (USB pen drive) in circulation in local mobile shop.
👆
It is difficult to identify original on leading brands.

My guess
Cover may be looking like original, but internal circu",sandisk sony hpindia tnpoliceoffl mkstalin copy products usb pen drive circulation local mobile shop 👆 difficult identify original leading brands guess cover looking like original internal circu
1.63E+18,"20/31 However, there is a group of countries (between 5 and 10) that will remain friendly and posture neutrality. It appears likely that India will be one of them.",2031 group countries 5 10 remain friendly posture neutrality appears likely india
1.61E+18,"@YESBANK @HP
#yesrewardzprogram
Fraud reward program by Yes Bank India.
Sent a fake HP laptop bag that was damaged. Verdical solutions India Pvt Ltd was the partner as per packing.
@HPIndia @EnriqueJLores @pk63
Counterfeit products in payback rewards. 
#s",yesbank hp yesrewardzprogram fraud reward program yes bank india sent fake hp laptop bag damaged verdical solutions india pvt partner packing hpindia enriquejlores pk63 counterfeit products payback rewards s
1.65E+18,"@RajivMakhni @SamsungIndia @HPIndia @LGIndia only few products are listed under #righttorepiar
Where are other appliances? I think Govt needs to be more strict on this. Companies are registering just to get theirs names on the website. @PMOIndia @narendra",rajivmakhni samsungindia hpindia lgindia products listed righttorepiar appliances think govt needs strict companies registering just theirs names website pmoindia narendra
1.66E+18,@HPIndia we bought products from you because u are reputed company. I bought  laptop 4 months ago since then i am facing problems in system i complaint but i did not get proper solution from your support team 🤦🏻‍♂️ i have 3 years warranty . @H,hpindia bought products u reputed company bought laptop 4 months ago facing problems complaint did proper solution support team 🤦🏻‍♂️ 3 years warranty h
1.66E+18,"The new lineup of powerful PowerGPU prebuilt PCs that are always available for purchase, ready to elevate your gaming experience to new heights!

https://t.co/xsWkM398rO https://t.co/fMUnOUGcRM",new lineup powerful powergpu prebuilt pcs available purchase ready elevate gaming experience new heights
1.66E+18,"Part headset. Part glasses. All powerful. This standalone VR is portable and versatile, with the performance to handle heavy-duty graphics via PC streaming.",headset glasses powerful standalone vr portable versatile performance handle heavyduty graphics pc streaming
1.65E+18,"@HPIndia VERY VERY POOR SERVICE BY HP INDIA ,in future i will not purchse any products hp and i will tell my known-Not purchse HP product",hpindia poor service hp india future purchse products hp tell knownnot purchse hp product
1.63E+18,"@HPIndia @HPSupport @EnriqueJLores @kempatel @HPIndia_MD @HP @AshwiniVaishnaw @jagograhakjago @consumerforum_ What rubbish is this. Shameless customer service. @EnriqueJLores @kempatel 

One hour call goes to auto disconnected without being connected to a",hpindia hpsupport enriquejlores kempatel hpindiamd hp ashwinivaishnaw jagograhakjago consumerforum rubbish shameless customer service enriquejlores kempatel hour goes auto disconnected connected
1.63E+18,"@consumerforum_ forum india @HP @Flipkart 

I have got damaged laptop from Flipkart. I think Flipkart sells damaged products at discounted price. Hp is not accepting the laptop damage and asking me to contact Flipkart. This is ridiculous service and didn'",consumerforum forum india hp flipkart got damaged laptop flipkart think flipkart sells damaged products discounted price hp accepting laptop damage asking contact flipkart ridiculous service didn
